2.340000000000000000e+02
2.340000000000000000e+02
7.350000000000000000e+02
1.236000000000000000e+03
1.737000000000000000e+03
2.238000000000000000e+03
2.739000000000000000e+03
3.240000000000000000e+03
3.741000000000000000e+03
4.242000000000000000e+03
4.743000000000000000e+03
5.244000000000000000e+03
5.745000000000000000e+03
6.246000000000000000e+03
6.747000000000000000e+03
7.248000000000000000e+03
7.749000000000000000e+03
8.250000000000000000e+03
8.751000000000000000e+03
9.252000000000000000e+03
9.753000000000000000e+03
1.025400000000000000e+04
1.075500000000000000e+04
1.125600000000000000e+04
1.175700000000000000e+04
1.225800000000000000e+04
1.275900000000000000e+04
1.326000000000000000e+04
1.376100000000000000e+04
1.426200000000000000e+04
1.476300000000000000e+04
1.526400000000000000e+04
1.576500000000000000e+04
1.626600000000000000e+04
1.676700000000000000e+04
1.726800000000000000e+04
1.776900000000000000e+04
1.827000000000000000e+04
1.877100000000000000e+04
1.927200000000000000e+04
1.977300000000000000e+04
2.027400000000000000e+04
2.077500000000000000e+04
2.127600000000000000e+04
2.177700000000000000e+04
2.227800000000000000e+04
2.277900000000000000e+04
2.328000000000000000e+04
2.378100000000000000e+04
2.428200000000000000e+04
2.478300000000000000e+04
2.528400000000000000e+04
2.578500000000000000e+04
2.628600000000000000e+04
2.678700000000000000e+04
2.728800000000000000e+04
2.778900000000000000e+04
2.829000000000000000e+04
2.879100000000000000e+04
2.929200000000000000e+04
2.979300000000000000e+04
3.029400000000000000e+04
3.079500000000000000e+04
3.129600000000000000e+04
3.179700000000000000e+04
3.229800000000000000e+04
3.279900000000000000e+04
3.330000000000000000e+04
3.380100000000000000e+04
3.430200000000000000e+04
3.480300000000000000e+04
3.530400000000000000e+04
3.580500000000000000e+04
3.630600000000000000e+04
3.680700000000000000e+04
3.730800000000000000e+04
3.780900000000000000e+04
3.831000000000000000e+04
3.881100000000000000e+04
3.931200000000000000e+04
3.981300000000000000e+04
4.031400000000000000e+04
4.081500000000000000e+04
4.131600000000000000e+04
4.181700000000000000e+04
4.231800000000000000e+04
4.281900000000000000e+04
4.332000000000000000e+04
4.382100000000000000e+04
4.432200000000000000e+04
4.482300000000000000e+04
4.532400000000000000e+04
4.582500000000000000e+04
4.632600000000000000e+04
4.682700000000000000e+04
4.732800000000000000e+04
4.782900000000000000e+04
4.833000000000000000e+04
4.883100000000000000e+04
4.933200000000000000e+04
4.983300000000000000e+04
5.033400000000000000e+04
5.083500000000000000e+04
