0.34744054943980085, 0.010133987092963365
1.2247580833582317, 1.7029969604826667
1.4362588058302048, 3.685309684595814
1.5441135899948315, 4.0993666440836085
1.8107630975998157, 3.6365841507285444
2.123459709748593, 5.34962943040068
2.5633330167625155, 3.6365841507285444
2.71620324767557, 4.323526749551528
3.231721758481955, 2.2521699321077593
3.3266918836345347, 2.677599786616459
3.5250867676009134, 1.7723721341914773
3.958077346865453, 1.9715041148854424
4.444252671383631, 1.7258149216887158
5.1367901472455895, 2.9390575659915137
5.7677481599273515, 2.861853504260912
6.862430947254305, 1.6582621162300413
8.404817774137397, 2.505208811916485
9.035971298344073, 2.37532228546985
10.293868508027707, 1.7258149216887158
11.392099607392682, 2.13540260793998
11.897937907435857, 2.193009244519256
13.554249376408254, 1.5933535001731318
14.57209562742639, 1.9454377598866093
15.21913386745902, 1.9979197253973204
16.6006764876093, 1.5514988038209911
18.107630975998156, 1.8692883554087611
19.75138180710054, 1.53098557318895
21.23459709748593, 1.7723721341914773
22.829193334233302, 1.510743559415038
24.190664525741127, 1.680480688262532
24.901551974979007, 1.680480688262532
26.00724444200111, 1.4907691765899724
27.55824598462636, 1.6363373083250468
29.201745053877012, 1.471058886215777
30.943257951443556, 1.5722868852669993
32.31721758481952, 1.4134778828822614
33.752184532845625, 1.53098557318895
35.250867676009136, 1.3947895037913818
36.81609617600463, 1.4907691765899724
38.45082481652768, 1.376348214179067
40.15813958121142, 1.45160919657893
41.94126347923944, 1.376348214179067
46.41588833612772, 1.3947895037913818
78.17749689997508, 1.253908643110414
99.9999999999998, 1.2209705879299355
