0,0
0.045329189,2.709701545
0.077511861,6.88807348
0.119183397,13.57655363
0.178897796,21.09706219
0.237957791,25.68583916
0.337427256,31.30904247
0.396113305,34.22254423
0.46814453,36.92242971
0.589700143,41.49157454
0.747481712,48.35300442
0.94609344,58.13354524
1.085785402,63.95353729
1.306436534,72.47061023
1.52699418,80.56886437
1.81469839,89.48372169
2.079288102,94.84563068
2.352291584,97.90123168
2.611435716,98.86694557
3,100
